place_id,name,locality,rating,user_ratings_total,cuisines,primary_category
ChIJT1enDDrD5zsRLqSNyV4H6xA,The Ranch - Premium Burgers & Hotdogs!,Khar Delivery,4.4,197.0,"American Restaurant, Hamburger Restaurant, Restaurant, Takeaway",Burger
ChIJCVGrBKLJ5zsR9aB9u32Y6DY,Cacio e Pepe - Artisanal Pasta & More,Khar Delivery,4.6,51.0,"Food Store, Restaurant, Takeaway",Restaurant (General)
ChIJmWOMuD7J5zsRDEYj49ONIRk,Bandra Gomantak,Khar Delivery,3.8,516.0,"Chinese, Delivery, Food Delivery, Indian, Restaurant, Seafood, Takeaway",Indian
ChIJpZkP3w_J5zsRyiGMyi5TqgY,PizzaExpress,Khar Delivery,4.1,44.0,"Cafe, Fast Food Restaurant, Fine Dining Restaurant, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJJcVOucnJ5zsRFo8t226P1G4,The Roll Company (TRC) - Bandra,Khar Delivery,4.8,143.0,"Delivery, Fast Food Restaurant, Food Delivery, Indian, Restaurant, Takeaway",Indian
ChIJAQDEOxXJ5zsR6I-4VYesNf4,Chantilly - The Café,Khar Delivery,4.3,2693.0,"Bakery, Confectionery, Dessert, Food Store",Bakery
ChIJFWrrSs3J5zsR3F0dz_sEjRM,Magnolia Bakery,Khar Delivery,4.2,1028.0,"Bakery, Food Store",Bakery
ChIJbfhGS5LJ5zsRI-bPylFoqk8,Mag St. Bandra,Khar Delivery,4.3,501.0,"Asian Restaurant, Bakery, Bar, Food Store, Italian, Restaurant",Italian
ChIJIUmKsj3J5zsR6_4NEdZBAlI,J Hearsch & Co.,Khar Delivery,4.3,11089.0,"Bakery, Food Store",Bakery
ChIJyVc4m77J5zsRgVEr40Ec-Wk,Earth Cafe @ Waterfield,Khar Delivery,4.6,2673.0,"Bakery, Breakfast, Brunch Restaurant, Cafe, Coffee, Confectionery, Dessert, Food Store, Pizza, Restaurant, Sandwich, Vegan Restaurant, Vegetarian Restaurant",Pizza
ChIJc5gCIqDJ5zsRst20ywCGi00,Zante,Khar Delivery,4.6,330.0,"Bakery, Bar, Food Store, Pizza, Restaurant",Pizza
ChIJtwkZRTjJ5zsRIJkPyWUxVTI,Aromas Café & Bistro,Khar Delivery,4.3,1684.0,"Bakery, Breakfast, Cafe, Confectionery, Dessert, Food Store, Italian, Mexican Restaurant, Restaurant",Italian
ChIJYQ2SA3PJ5zsR9_OTM_9SU9c,Deliciae by Bunty Mahajan,Khar Delivery,4.2,779.0,"Bakery, Cafe, Confectionery, Dessert, Food Store, Gift Shop, Wholesaler",Cafe
ChIJL8QJfmzJ5zsRAvV3kvcO2uw,The Bagel Shop,Khar Delivery,4.2,2475.0,"Bagel Shop, Bakery, Cafe, Coffee, Food Store",Cafe
ChIJeTm6NgDJ5zsRHWHKNpRJX48,Nostalgia The Old School Bakery,Khar Delivery,3.6,205.0,"Bakery, Food Store",Bakery
ChIJq6rqbUDJ5zsRmpDEGKrPybY,A-1 Stores & Bakery,Khar Delivery,4.2,3421.0,"Bakery, Food Store",Bakery
ChIJIWEUsojJ5zsRZhukkX1vtdg,Affogato × Coffee by Javaphile,Khar Delivery,4.0,325.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Ice Cream",Cafe
ChIJox5rZy3J5zsR0sAJxYOGtT8,National Bakery,Khar Delivery,4.3,1420.0,"Bakery, Food Store",Bakery
ChIJ1Y-yZhHJ5zsRI4BDMjOjvMI,"Theobroma Bakery and Cake Shop - Pali Hill, Mumbai",Khar Delivery,4.3,2803.0,"Bakery, Cafe, Confectionery, Dessert, Food Store",Cafe
ChIJ1Tn8SibP5zsRTC1BFkwX2XI,TwentySeven Bakehouse,Khar Delivery,4.4,240.0,"Bakery, Food Store",Bakery
ChIJy08vJVrJ5zsR8cT5u4vcMMA,javaphile pali,Khar Delivery,4.3,228.0,"Bakery, Breakfast, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant, Sandwich",Cafe
ChIJnf8RlrPJ5zsRus2ZEqXO5_w,Vijay stores,Khar Delivery,4.3,474.0,"Asian Grocery Store, Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, Grocery Store, Wholesaler",Bakery
ChIJc4UPv9vJ5zsRl0CDpgol4uI,javaphile carter rd,Khar Delivery,4.3,236.0,"Bakery, Breakfast, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant, Sandwich",Cafe
ChIJ90jNCm3J5zsRkImVKyGeXWU,Pretty Petals,Khar Delivery,4.2,74.0,"Bakery, Confectionery, Dessert, Florist, Food Store, Gift Shop, Market, Wholesaler",Bakery
ChIJIyzPZJfJ5zsR9UhyY6Z6G8Q,1522 Bar & Kitchen Mumbai,Marol Naka,4.2,5197.0,"Bar, Indian, Pizza, Restaurant",Indian
ChIJR0nIUO7J5zsRFOubHIX5AwQ,Opa! Bar & Cafe,Marol Naka,4.0,1218.0,"Bar, Cafe, Mediterranean Restaurant, Night Club, Pub, Restaurant",Mediterranean
ChIJU7Nn3fXtWhER2gw-V-7zEHY,Persian Darbar,Marol Naka,4.2,14345.0,"Chinese, Indian, Restaurant, Seafood",Indian
ChIJxbhXRQ7I5zsRgnGWJTZF88k,Gurukripa,Marol Naka,4.2,9729.0,"Bar, Chinese, Event Venue, Indian, Restaurant, Takeaway",Indian
ChIJE2Gk203J5zsRa3SroXjzRzI,Cray Craft,Marol Naka,4.5,1591.0,"Asian Restaurant, Restaurant",Restaurant (General)
ChIJ5y16QiPI5zsR70q3Hqj42zk,The Paradise By Tunga,Marol Naka,4.2,5214.0,"Banquet Hall, Event Venue, Hotel, Indian, Lodging, Restaurant",Indian
ChIJ8-vSc77J5zsRWCCeEFSPLpo,Santosham,Marol Naka,4.4,2882.0,"Indian, Restaurant",Indian
ChIJu6MsDDzJ5zsRedVxiM-SnOc,"AB's - Absolute Barbecues | Powai, Mumbai",Marol Naka,4.3,9645.0,"Barbecue Restaurant, Buffet Restaurant, Delivery, Event Venue, Food Delivery, Indian, Restaurant, Takeaway",Indian
ChIJQ6ub2mzI5zsRXuzdBry1sXY,Global Fusion Sakinaka,Marol Naka,4.3,9647.0,"Asian Restaurant, Buffet Restaurant, Dessert Restaurant, Japanese Restaurant, Restaurant, Seafood, Sushi Restaurant",Japanese
ChIJ01H63w3I5zsRCU-lIBlA7lI,The Finch Mumbai,Marol Naka,4.1,5133.0,"Bar, Fine Dining Restaurant, Pub, Restaurant",Restaurant (General)
ChIJoShq1XXJ5zsRLkcqabSYSaM,Lucy Lou All Day,Marol Naka,3.9,805.0,Restaurant,Restaurant (General)
ChIJDT5rqBTI5zsR5XJ591tvYyA,Nestor Hotel,Marol Naka,3.8,4866.0,"Banquet Hall, Event Venue, Hotel, Lodging, Restaurant",Restaurant (General)
ChIJizi3XBTI5zsRrO3iWnPGJME,Malhar Tribes Restaurant & Bar,Marol Naka,4.4,4847.0,"Bar, Indian, Restaurant",Indian
ChIJGVUsCG3I5zsRDVc5w05XoPk,McDonald's,Marol Naka,4.4,10702.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJIZ6X03XI5zsREp6OWx3frwE,Lucky Hotel,Marol Naka,4.1,3087.0,"Breakfast, Indian, Restaurant",Indian
ChIJVVWlyDrI5zsRsNo0M_i5xDk,Tunga International Hotel,Marol Naka,4.2,6318.0,"Banquet Hall, Event Venue, Hotel, Lodging, Restaurant",Restaurant (General)
ChIJVVVhWRPI5zsREwcf4Byhf0c,Bombay To Barcelona Library Cafe,Marol Naka,4.6,2856.0,Cafe,Cafe
ChIJG5ltkWfJ5zsR736gulEXJVk,Waikiki Mumbai,Marol Naka,4.4,367.0,"Bar, Cafe, Event Venue, Night Club, Pub, Restaurant",Cafe
ChIJx6tLL_rJ5zsR9OAuURLauVs,Starbucks,Marol Naka,4.7,156.0,"Cafe, Coffee, Food Store",Cafe
ChIJd_UmOdLJ5zsRpO_vfBtnZUI,Third Wave Coffee,Marol Naka,4.8,385.0,Cafe,Cafe
ChIJ9YEaCw_J5zsRz3EPJMMyXEE,Roots of India - Times Square - Marol - Andheri East - Mumbai,Marol Naka,4.0,2159.0,"Bar, Buffet Restaurant, Cafe, Chinese, Fine Dining Restaurant, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJQVtoWG3J5zsR1qbqiP4Asr0,Hotel Ammas Palace,Marol Naka,4.5,242.0,"Banquet Hall, Bar, Cafe, Event Venue, Fine Dining Restaurant, Hotel, Lodging, Night Club, Pub, Restaurant",Cafe
ChIJEce-SRLJ5zsRQyzyHMDrvsQ,Fusion Ville,Marol Naka,4.3,3067.0,"Bar, Cafe, Indian, Night Club, Pub, Restaurant, Vegetarian Restaurant",Indian
ChIJUfjL7eLH5zsR1wlCR5-rAX8,Café Coffee Day,Marol Naka,4.0,1414.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant, Sandwich, Takeaway",Cafe
ChIJhc7DZPjJ5zsRBYiGK3Yq9XE,Gallery cafe,Marol Naka,4.4,1096.0,"Breakfast, Brunch Restaurant, Buffet Restaurant, Cafe, Restaurant",Cafe
ChIJ0xAkIunJ5zsRC-sSDfA1sCE,Starbucks,Marol Naka,4.5,39.0,"Cafe, Coffee, Food Store",Cafe
ChIJJ93lzeDJ5zsRya11IKgaXSE,Tunga hotel,Marol Naka,4.6,30.0,"Cafe, Coffee, Food Store",Cafe
ChIJXVD76xnI5zsRg-TCuzhRgec,"Theobroma Bakery and Cake Shop - Marol, Mumbai",Marol Naka,4.2,1213.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Wholesaler",Cafe
ChIJBznBpWzI5zsRHb5VlkjMdjg,Burger King,Marol Naka,4.2,6744.0,"Fast Food Restaurant, Food Court, Restaurant, Takeaway",Fast Food
ChIJsz3yxA3I5zsRkC7-ShF03hk,"Domino's Pizza | Chandivali, Mumbai",Marol Naka,3.8,2800.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJmfs0YbjJ5zsRnjGFhkg7RZQ,KFC,Marol Naka,4.4,2102.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJ-b0vKhfI5zsRwAzkwNs87nE,Hari Prasad Family Dining & Bar,Marol Naka,4.0,1831.0,"Bar, Chinese, Restaurant, Seafood, Takeaway",Chinese
ChIJAdYexvzH5zsRGHpM3Mcxvs8,abcoffee Powai,Marol Naka,4.6,235.0,"Bakery, Cafe, Coffee, Confectionery, Food Store, Restaurant, Takeaway",Cafe
ChIJBSaplWzI5zsRi940fQ-B9Lo,"Domino's Pizza | Marol, Mumbai",Marol Naka,3.6,726.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJnZ8pEHHI5zsRV_fkditCrwk,Domino's Pizza,Marol Naka,3.7,431.0,"Brunch Restaurant, Delivery, Fast Food Restaurant, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJJRBl7g3I5zsRULBZ8k6JCJ4,Square Pizza,Marol Naka,4.1,1148.0,"Pizza, Restaurant, Takeaway",Pizza
ChIJx-8PsnDJ5zsRWcOkO9RysXg,KFC,Marol Naka,4.4,150.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJH98KNWvI5zsRQ_Psgi4oL0E,Domino's Pizza,Marol Naka,3.7,366.0,"Brunch Restaurant, Delivery, Fast Food Restaurant, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJLXqH-ZnJ5zsRREel8yGTJuc,"Domino's Pizza | Andheri East, Mumbai",Marol Naka,2.0,22.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJFaYvbiPI5zsRKN_Ve-f7SqU,Ganga Veg Fast Food,Marol Naka,3.8,537.0,"Bakery, Breakfast, Chinese, Dessert Restaurant, Fast Food Restaurant, Food Store, Indian, Juice, Restaurant, Vegetarian Restaurant, Wholesaler",Indian
ChIJHatVwMfJ5zsRNYxvCz_GTe8,Merwans Marol,Marol Naka,4.3,1018.0,"Bakery, Food Store",Bakery
ChIJr7x_ok7J5zsRCfYnds1Wx5U,"Vanilla Miel Central Kitchen, Andheri",Marol Naka,4.4,235.0,"Bakery, Confectionery, Dessert, Food Store",Bakery
ChIJiQy6WRDJ5zsRigwaXsx48tg,Kwality Confectioners and Bakers (India) Pvt. Ltd.,Marol Naka,4.1,77.0,"Bakery, Food Store",Bakery
ChIJEwKkMZTJ5zsRZkkGaVqD6Fk,The Belgian Waffle Co.,Marol Naka,4.5,53.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJPQBAbAzI5zsRicDwMhZQvVA,Cake Walk72,Marol Naka,3.9,151.0,"Bakery, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJb56ZWxfI5zsRGoELR75zZvs,Sagar Sweets & Dry Fruits,Marol Naka,4.5,122.0,"Bakery, Candy Store, Confectionery, Dessert, Food Delivery, Food Store, Ice Cream, Wholesaler",Bakery
ChIJ6QS8RhfI5zsRQKdSqRr9NVU,Cakes & Rolls,Marol Naka,4.2,1459.0,"Bakery, Food Store",Bakery
ChIJEb6jo8PH5zsRnIcuWBiz5HY,"Theobroma Bakery and Cake Shop - Powai, Mumbai",Marol Naka,4.3,98.0,"Bakery, Cafe, Confectionery, Dessert, Food Store, Wholesaler",Cafe
ChIJ03XEkSrJ5zsRLhYRFVtiVtQ,Monginis Cake Shop,Marol Naka,4.8,1198.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJL5ga_W3I5zsRCSJ-WnWCee0,Cafe O,Marol Naka,4.1,268.0,"Bakery, Cafe, Coffee, Food Store, Restaurant, Vegetarian Restaurant, Wholesaler",Cafe
ChIJYzJGRi3I5zsR8DDVV0InKrg,Bangalore Iyangar's Bakery,Marol Naka,4.1,51.0,"Bakery, Food Store",Bakery
ChIJxac_kSPJ5zsRDs6-3jxxkqQ,Bakingo,Marol Naka,3.8,229.0,"Bakery, Food Store",Bakery
ChIJeU1npnnJ5zsRb5jbhpkYfo8,Bakewill's Bakery and Cafe,Marol Naka,4.3,246.0,"Bakery, Food Store",Bakery
ChIJr-0r2i225zsROaXqZiDyX4U,Jaffer Bhai's Delhi Darbar,Nagardas Road,3.9,8668.0,"Indian, Restaurant, Takeaway",Indian
ChIJpV0906vJ5zsRjsLGIj0t374,Radha Krishna Veg Delight,Nagardas Road,4.4,1184.0,"Restaurant, Vegetarian Restaurant",Restaurant (General)
ChIJq6qq2tjJ5zsRlNYRsHE-R84,Vrindavan Veg Restaurant,Nagardas Road,4.3,12166.0,"Breakfast, Chinese, Fast Food Restaurant, Indian, Italian, Mexican Restaurant, Restaurant, Vegetarian Restaurant",Indian
ChIJ____Lw_I5zsRVDBqvqJzqsI,Vihara Joyfully Vegetarian,Nagardas Road,4.3,2749.0,"Breakfast, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJgyGiYye25zsRighbIU0bsKQ,Road House Bluez,Nagardas Road,4.2,1959.0,"Bar, Pub, Restaurant",Restaurant (General)
ChIJ71_f1zbI5zsRkrt7BiAh6JY,McDonald's,Nagardas Road,4.2,8949.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJQ5QtZSy25zsRcaAAZLsmpTo,McDonald's,Nagardas Road,4.4,5495.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJnWMa4AS35zsRBuLP4gD1keU,TBHC -The Buddies Huddle Cafe,Nagardas Road,4.1,467.0,"Breakfast, Cafe, Coffee, Food Store, Pizza, Restaurant",Pizza
ChIJ_wGZ7yXI5zsR2emLtsZvGc0,The Belgian Waffle Co.,Nagardas Road,4.3,998.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJX5Aoo7HJ5zsR6exeBjQLoJ8,Desire instant chai,Nagardas Road,4.3,429.0,"Cafe, Coffee, Food Store, Tea",Cafe
ChIJURjUNADJ5zsRxloRjqN01Wc,Starbucks,Nagardas Road,4.6,44.0,"Cafe, Coffee, Food Store",Cafe
ChIJMVYMgrXJ5zsR1So6_RD5r58,House of Doh Sourdough pizzeria & cafe,Nagardas Road,4.5,89.0,Cafe,Cafe
ChIJXS3ytKfJ5zsR8VQn9YQfVkc,Cafe Arfa,Nagardas Road,4.0,6910.0,"Chinese, Delivery, Food Delivery, Indian, Restaurant, Takeaway, Vegetarian Restaurant",Indian
ChIJARKrsie25zsRpk4TjUhEVj8,Café Coffee Day,Nagardas Road,3.9,980.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant, Sandwich, Takeaway",Cafe
ChIJhcJAAtW35zsRcMsbY1rsqGc,"Domino's Pizza | Azad Nagar, Andheri West",Nagardas Road,3.6,1815.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJocDHUb_J5zsR5pfPEJpFZgQ,Café Coffee Day,Nagardas Road,3.9,1066.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant, Sandwich, Takeaway",Cafe
ChIJ9Q854SbJ5zsR85wShvakAuY,Burger King,Nagardas Road,4.6,649.0,"Fast Food Restaurant, Food Court, Restaurant, Takeaway",Fast Food
ChIJx_1oTiq25zsRI5geItmm0ak,"Domino's Pizza | Jogeswari West, Mumbai",Nagardas Road,3.5,1580.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJRUOhRUq35zsR1o18uNpPKtE,"Pizza Hut | Jogeshwari West, Mumbai",Nagardas Road,4.3,380.0,"Delivery, Fast Food Restaurant, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJl3YwvNfJ5zsRqRvzTjQ18E8,Anda Apna Apna |Andheri| Egg Joint,Nagardas Road,4.2,378.0,"Bed And Breakfast, Breakfast, Fast Food Restaurant, Lodging, Restaurant, Takeaway",Fast Food
ChIJV_qeNwC35zsRr7moUhl1rmE,Jogeshwari East Railway Adrees,Nagardas Road,4.2,77.0,"Bakery, Food Store",Bakery
ChIJm5fdJTzI5zsRImRFNDIOKow,Arife Lamoulde,Nagardas Road,3.9,548.0,"Bakery, Food Store",Bakery
ChIJvwKB-9PJ5zsRGTuv3QTku-E,Firdous Sweet Confectionery & Bakery,Nagardas Road,4.1,317.0,"Bakery, Confectionery, Food Store",Bakery
ChIJD4VvCS625zsRjbE6bKrcUjE,Ghaswala Dairy Fresh,Nagardas Road,4.3,319.0,"Bakery, Candy Store, Confectionery, Food Store, Grocery Store, Wholesaler",Bakery
ChIJy1okByPJ5zsR4nYFD1umKjc,Bakers Mould - Cake Material Shop,Nagardas Road,4.9,190.0,"Bakery, Food Store, Home Goods Store",Bakery
ChIJZ3TVqBPJ5zsRSObWiXrKxuM,Merwans Cake Stop,Nagardas Road,3.8,219.0,"Bakery, Food Store",Bakery
ChIJh6JKeiG25zsRkwhoGT4Wkvg,Punjabi Ghasitaram World of Sweets,Nagardas Road,4.7,752.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Fast Food Restaurant, Food Store, Health, Restaurant, Wholesaler",Bakery
ChIJsfduaZG35zsRMEi0o6uS9jE,Ribbons and Balloons - The Cake Shop,Nagardas Road,4.6,155.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJRcNJCG_J5zsRq7C0V8x2Am4,"one8 Commune, Juhu",Santacruz Central,4.1,1905.0,Restaurant,Restaurant (General)
ChIJeXwBlvbJ5zsRzfA5zAU_hho,Megumi,Santacruz Central,4.2,603.0,Restaurant,Restaurant (General)
ChIJy4vlIwDJ5zsRg5I1ugdD0WY,Eve Santacruz,Santacruz Central,4.4,364.0,Restaurant,Restaurant (General)
ChIJk-bRE3zJ5zsRm4x-QasbTzE,"Mirage, Mumbai",Santacruz Central,4.0,154.0,Restaurant,Restaurant (General)
ChIJVVVFyerJ5zsR9nJFV-YQAtQ,Mahesh Lunch Home - Seafood Specialty Restaurant (Juhu),Santacruz Central,4.2,5772.0,"Indian, Restaurant, Seafood",Indian
ChIJVXkaXwDJ5zsRlDUp2mJUCHo,Journal Bombay,Santacruz Central,4.6,408.0,"Cafe, Coffee, Food Store, Restaurant",Cafe
ChIJqa_u3P3J5zsRXy0OvL440rY,Aegyo Café,Santacruz Central,4.1,849.0,"Asian Restaurant, Cafe, Coffee, Food Store, Japanese Restaurant, Restaurant, Sushi Restaurant",Japanese
ChIJcTainSLJ5zsR6TkXKDMeS2U,MAZI - Coffee Bar | Kitchen,Santacruz Central,4.4,198.0,"Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant",Cafe
ChIJ14T3XQDJ5zsR2U6ViIyPXWw,Starbucks,Santacruz Central,4.5,92.0,"Cafe, Coffee, Food Store",Cafe
ChIJFRn70y3J5zsRQqoPkKkC8ls,Cafe Kokomo,Santacruz Central,4.6,301.0,"Cafe, Coffee, Food Store",Cafe
ChIJJbfAxbXJ5zsRZOnj42HvbSI,Wagh Bakri Tea Lounge,Santacruz Central,4.1,1831.0,"Cafe, Fast Food Restaurant, Food Store, Restaurant, Tea, Vegetarian Restaurant",Cafe
ChIJrxdigwHJ5zsRjfp8GaTQ4_Q,Cafe Cheezzila [Pure Veg & Jain],Santacruz Central,4.1,1721.0,"Cafe, Restaurant",Cafe
ChIJy9-5vv_I5zsRTeAnG16R_tY,Tiffany's Snacks Bar (Pure Veg),Santacruz Central,4.0,1405.0,"Breakfast, Chinese, Fast Food Restaurant, Indian, Restaurant, Takeaway",Indian
ChIJ7Y25L_7I5zsRk-VgyaDbFNY,Vienna Bakery,Santacruz Central,4.4,2349.0,"Bakery, Food Store",Bakery
ChIJo09v7VfJ5zsRgG7Vbc5S6Uk,MERWANS CAKE STOP,Santacruz Central,4.3,1661.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJs_ygfafJ5zsRQVgcFXRpFos,The Belgian Waffle Co.,Santacruz Central,4.3,1117.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJBzwtX9vJ5zsRGOyDuSFvNP8,Cafe 49 - 49 Bakers Avenue,Santacruz Central,4.1,134.0,"Bakery, Cafe, Food Store",Cafe
ChIJ_xNo0ivJ5zsRbY8SW1wHvHM,Jeden - The Cake Expert Santacruz,Santacruz Central,4.7,133.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, Gift Shop, Wholesaler",Bakery
ChIJf9AIi7TJ5zsRONRk4YUBR-Q,New Italian Bakery,Santacruz Central,3.8,31.0,"Bakery, Food Store",Bakery
ChIJb-enxibJ5zsRjhFz8a3U2y4,Celejor Cake Shop Santacruz,Santacruz Central,3.4,107.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJgbg8RfLJ5zsRCoHJjpsk_Mk,American Express Bakery,Santacruz Central,4.1,91.0,"Bakery, Cafe, Food Store",Cafe
ChIJXy9ydr_J5zsRhhQoGgNIG_Y,All Saints Mumbai,Santacruz,3.8,1072.0,"Asian Restaurant, Bar, Bar And Grill, Fine Dining Restaurant, Night Club, Restaurant",Restaurant (General)
ChIJk64VIXDJ5zsR6bL1or41jzU,Mizu,Santacruz,4.4,827.0,"Japanese Restaurant, Restaurant",Japanese
ChIJndxyrsLJ5zsRlpL1klp3S1s,Raasta Bombay,Santacruz,4.1,6593.0,"Bar, Bar And Grill, Restaurant",Restaurant (General)
ChIJQYZOkAvJ5zsRRYLRMXdYOSM,Starbucks,Santacruz,4.4,4825.0,"Cafe, Coffee, Food Store",Cafe
ChIJXU1BZtPJ5zsRiR-6-_V85fQ,Therapy Cocktail Bar - Khar,Santacruz,4.5,366.0,"Bar, Cafe, Pub, Restaurant",Cafe
ChIJ3Yy_MzLJ5zsR2K5P6fiLL2I,August Cafe Khar,Santacruz,4.4,375.0,Cafe,Cafe
ChIJJfpFTBbJ5zsRo0Foj83ISn8,"Blue Tokai Coffee Roasters | Khar, 14th Road",Santacruz,4.4,479.0,"Cafe, Coffee, Food Store",Cafe
ChIJO0SPxhPJ5zsRRVEV-2QVo28,Starbucks,Santacruz,4.3,5315.0,"Cafe, Coffee, Food Store",Cafe
ChIJHa4pjlHJ5zsRSkl7kexsjgM,Fictionary Bookstore & Cafe,Santacruz,4.7,242.0,"Book Store, Cafe",Cafe
ChIJTSXXVQXJ5zsRIWAMV6XcAp4,The Unicontinental,Santacruz,3.5,1607.0,"Banquet Hall, Bar, Cafe, Event Venue, Hotel, Lodging, Restaurant",Cafe
ChIJLYDZqRrJ5zsRtC_NVRngwmc,Aradhana Coastal Delight,Santacruz,4.1,906.0,"Restaurant, Seafood, Takeaway",Seafood
ChIJGcIRelLI5zsR_RllDT2Tunk,"Pizza Hut | Chhatrapati Shivaji Domestic Airport, Mumbai",Santacruz,4.0,1258.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJfd8ScafJ5zsRrCpRlBrqFt4,Smart frankie,Santacruz,4.3,81.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJo3-YFRPJ5zsRKcKbH2PLAVs,brownie point,Santacruz,4.1,314.0,"Bakery, Delivery, Food Delivery, Food Store, Wholesaler",Bakery
ChIJmd1YyvnJ5zsRlPZRSkOUMQI,Zinque Patisserie,Santacruz,4.2,164.0,"Bakery, Confectionery, Dessert, Food Store",Bakery
ChIJqdKzQtvJ5zsR_T23edyoZts,Masa Bakery Bandra,Santacruz,4.3,23.0,"Bakery, Cafe, Food Store",Cafe
ChIJwY2vNhXJ5zsRt1ZymtSs2YU,Healthy Treats,Santacruz,3.8,479.0,"Bakery, Food Store, Restaurant",Bakery
ChIJFQ769QzJ5zsRvm8MBYjVjKg,Celejor Cake Shop Khar,Santacruz,4.3,146.0,"Bakery, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJ_6TKaT_J5zsRqoCzckMrQWM,Mer Konfekt,Santacruz,4.8,6.0,"Bakery, Food Store",Bakery
ChIJFZqdDhDJ5zsRaWWd0LJQbB8,Prince Of Wales,Santacruz,4.0,101.0,"Bakery, Food Store",Bakery
ChIJJWOXyC7G5zsR9Bh0ThpuhoQ,Achija Veg Restaurant,Barve Nagar,4.2,11255.0,"Restaurant, Vegetarian Restaurant",Restaurant (General)
ChIJl_G0e6DH5zsRUFtbjyWIUHU,Yuhi,Barve Nagar,3.9,1106.0,"Bar, Restaurant",Restaurant (General)
ChIJdb_u5O7J5zsRs6JKT9HWTNE,Achija Veg Restaurant (Vidyavihar),Barve Nagar,4.4,2432.0,"Restaurant, Vegetarian Restaurant",Restaurant (General)
ChIJvaK3csrH5zsRFShstP1Tvzo,Vikhroli Social,Barve Nagar,4.1,5818.0,"Bar, Cafe, Pub, Restaurant",Cafe
ChIJpeQSU8HH5zsRx52wthv0hgE,Pop Tates Vikhroli,Barve Nagar,4.2,9708.0,"Bar, Italian, Restaurant",Italian
ChIJ__9b2A3J5zsRCEMs1JuegJg,Poetry by Love and Cheesecake,Barve Nagar,4.4,2513.0,"Cafe, Coffee, Dessert Restaurant, Food Store, Restaurant",Cafe
ChIJFxx7_CzG5zsRw3PjuhkRgdg,Bharat Cafe,Barve Nagar,3.9,10030.0,"Breakfast, Cafe, Indian, Restaurant, Vegetarian Restaurant",Indian
